time,height,zeta,shear,metric_det,condition_number,capacity_damping,u_tendency
50.0,18.70109260378885,0.8,0.020485885505771854,0.33887969560742476,3.5379662078229757,0.9516927206930011,0.00017716067090649544
50.0,22.836754230877155,0.8,0.018362855770936475,0.33868112399490063,3.539701277396255,0.9516612920201567,0.0001329995543517981
50.0,27.275842503994657,0.8,0.016371854295603245,0.33851462457552944,3.541157775062865,0.9516349109408291,0.00010189814295245015
50.0,32.00505900686991,0.8,0.014531606316316757,0.3383777082031452,3.5423566281569387,0.9516131975931488,7.974549787821416e-5
50.0,37.01295223591009,0.8,0.01282863688237771,0.3382655336949039,3.5433396074104824,0.9515953948414086,6.325537448255147e-5
50.0,42.289516044382495,0.8,0.011258819195754312,0.33817449965666607,3.544137843030199,0.9515809384744206,5.058640154995686e-5
50.0,47.82590185828014,0.8,0.009821735291648457,0.33810156653311546,3.5447776894781002,0.9515693509159583,4.0651833294802485e-5
50.0,53.6142060530465,0.8,0.008516631965662142,0.3380439477827109,3.545283389407163,0.9515601929378827,3.275572761349821e-5
50.0,59.64730884488007,0.8,0.00734109391006849,0.33799906973052907,3.545677395474762,0.9515530578031144,2.6423623316063072e-5
50.0,65.91874958842811,0.8,0.00629083083630802,0.33796460219544017,3.5459800780453525,0.951547576536514,2.1316474814625508e-5
50.0,72.42262847991273,0.8,0.005359885054669384,0.33793849075422266,3.546209423799793,0.9515434233654438,1.718301461437477e-5
50.0,79.15352784330068,0.8,0.004540988100538142,0.33791897183523373,3.5463808897541234,0.9515403183504378,1.3831643823358775e-5
50.0,86.10644822334854,0.8,0.003825950212099063,0.33790456899937804,3.54650742643844,0.9515380269563419,1.1113019673203439e-5
50.0,93.27675586560949,0.8,0.003206026903768276,0.3378940743641331,3.5465996346867033,0.951536357206915,8.910113784565965e-6
50.0,100.6601390856064,0.8,0.0026721306716586926,0.33788651909943473,3.5466660207239253,0.9515351550616066,7.174369606310904e-6
50.0,108.25257167054073,0.8,0.002211389623545196,0.33788110231852364,3.5467136184316668,0.9515342931448646,6.922225770722434e-6
50.0,116.05028191168671,0.8,0.001720767656135966,0.3378764579245394,3.5467544304013456,0.9515335541079983,2.1322434816894997e-5
55.0,0.3713755120762506,0.8,0.0,0.33786932946913123,3.5468170730351507,0.9515327822157552,-0.0009357021499132756
55.0,1.4971755441767614,0.8,0.0009726911692805207,0.3378716071917052,3.546797056817278,0.9515327822157552,-0.0009108644939500365
55.0,3.2796094477199516,0.8,0.0047052279774357254,0.3379226277441622,3.546348772444474,0.95154089994965,-0.0008109256637515827
55.0,5.566596934084805,0.8,0.010915934274628577,0.3381561946941541,3.544298405954237,0.9515780306685774,-0.0005277064761795458
55.0,8.289928060180161,0.8,0.017744203686729,0.3386273443259587,3.5401715628909143,0.9516527737285686,-0.00011923580333803586
55.0,11.406269766435727,0.8,0.021937357027048555,0.3390279483886615,3.536672219739617,0.9517161610630809,0.00016077787981139124
55.0,14.884584669074052,0.8,0.022269213913284527,0.3390632692663555,3.536364107469481,0.951721742633711,0.0002166992882907337
55.0,18.70109260378885,0.8,0.02053721553752991,0.3388847653729538,3.537921937750345,0.9516935226186257,0.0001775189935919741
55.0,22.836754230877155,0.8,0.01841562900704561,0.3386857969127949,3.5396604217607197,0.951662032046388,0.00013386854408921068
55.0,27.275842503994657,0.8,0.016407310628226694,0.3385174226944656,3.541133285202921,0.9516353545057891,0.00010238978601790904
55.0,32.00505900686991,0.8,0.014555269618989359,0.33837936527707657,3.5423421124950187,0.9516134604915065,8.000800971554866e-5
55.0,37.01295223591009,0.8,0.012845212614992631,0.338266558235238,3.543330626284354,0.9515955574957009,6.340610988981865e-5
55.0,42.289516044382495,0.8,0.011270879316299878,0.33817515379414387,3.544132105571202,0.9515810423805353,5.067891077050746e-5
55.0,47.82590185828014,0.8,0.009830737081003203,0.33810199243089323,3.5447739522015516,0.9515694185968626,4.071143499384533e-5
55.0,53.6142060530465,0.8,0.008523469804173038,0.3380442282926471,3.54528092702454,0.9515602375299991,3.2795537126695254e-5
55.0,59.64730884488007,0.8,0.007346352052603567,0.3379992556540004,3.545675762933692,0.9515530873669067,2.645095424504973e-5
55.0,65.91874958842811,0.8,0.006294909095139304,0.3379647257639647,3.545978992790049,0.9515475961892461,2.1335642525599496e-5
55.0,72.42262847991273,0.8,0.005363066971236108,0.3379385728945668,3.546208702273926,0.9515434364313379,1.7196682527043095e-5
55.0,79.15352784330068,0.8,0.004543480460358206,0.3379190263435692,3.546380410890743,0.9515403270219734,1.3841517901802548e-5
55.0,86.10644822334854,0.8,0.0038279071417695733,0.3379046050578823,3.5465071096307192,0.951538032693252,1.1120242664119928e-5
55.0,93.27675586560949,0.8,0.0032075640234086023,0.33789409809757204,3.5465994261524587,0.9515363609831425,8.915918523300092e-6
55.0,100.6601390856064,0.8,0.002673300306918386,0.33788653415110326,3.546665888465913,0.9515351574565855,7.188745453312606e-6
55.0,108.25257167054073,0.8,0.0022114874932141087,0.33788110336061133,3.5467136092745983,0.9515342933106838,7.040131680646766e-6
55.0,116.05028191168671,0.8,0.0017116822269843638,0.3378763828486047,3.546755090130525,0.95153354216141,2.1209240468778034e-5
60.0,0.3713755120762506,0.8,0.0,0.33786932946913123,3.5468170730351507,0.9515327608045137,-0.0008722150110443749
60.0,1.4971755441767614,0.8,0.0009435242310916445,0.33787147264096645,3.5467982392170967,0.9515327608045137,-0.0008656477830545128
60.0,3.2796094477199516,0.8,0.004445253945932158,0.3379169007516157,3.5463990846360027,0.9515399888670859,-0.0007729704774959601
60.0,5.566596934084805,0.8,0.010373129165894718,0.3381283744269742,3.544542468221924,0.9515736107177863,-0.00052469277925411
60.0,8.289928060180161,0.8,0.017056510384459055,0.33856972602637003,3.54067559207322,0.9516436444061156,-0.00015012946419830088
60.0,11.406269766435727,0.8,0.02148219177968356,0.3389803659483421,3.537087400356017,0.9517086400122968,0.00013356062452203333
60.0,14.884584669074052,0.8,0.022161428756274377,0.33905173909363445,3.5364646803610134,0.9517199207104396,0.00020854276810435834
60.0,18.70109260378885,0.8,0.020577999156559282,0.33888880253651327,3.5378866855439575,0.9516941611920171,0.0001774125669779636
60.0,22.836754230877155,0.8,0.018467286848680278,0.338690384055641,3.539620317227181,0.9516627584688793,0.0001346846963006243
60.0,27.275842503994657,0.8,0.01644312557961844,0.33852025526075297,3.5411084942889235,0.9516358035239181,0.0001028875501555504
60.0,32.00505900686991,0.8,0.014579176876054709,0.3383810421727021,3.542327423352456,0.9516137265319824,8.027503122516322e-5
60.0,37.01295223591009,0.8,0.012861902676130032,0.3382675911789288,3.5433215715528568,0.9515957214830929,6.355862239271204e-5
60.0,42.289516044382495,0.8,0.011282995608044211,0.33817581168358596,3.544126335227391,0.9515811468822211,5.0772145090505204e-5
60.0,47.82590185828014,0.8,0.009839768948997143,0.33810242014390574,3.544770199006288,0.9515694865660596,4.077136392357517e-5
60.0,53.6142060530465,0.8,0.008530324883377668,0.3380445097358358,3.545278456453964,0.9515602822703981,3.283550718045092e-5
60.0,59.64730884488007,0.8,0.007351620600303967,0.33799944207891025,3.5456741259915523,0.9515531170104004,2.6478369212412643e-5
60.0,65.91874958842811,0.8,0.006298993892272228,0.33796484961087125,3.545977905090669,0.9515476158862387,2.1354856578703617e-5
60.0,72.42262847991273,0.8,0.005366253131007989,0.3379386551932948,3.546207979357182,0.9515434495224191,1.721037712165696e-5
60.0,79.15352784330068,0.8,0.004545975646235882,0.3379190809436715,3.5463799312213444,0.9515403357081053,1.385140811454022e-5
60.0,86.10644822334854,0.8,0.003829865978613989,0.3379046411699943,3.5465067923520786,0.9515380384386901,1.112748079119541e-5
60.0,93.27675586560949,0.8,0.0032091020730923695,0.33789412185675755,3.546599217392019,0.9515363647634661,8.921822910856748e-6
60.0,100.6601390856064,0.8,0.0026744636541558993,0.33788654912838706,3.5466657568615263,0.9515351598397283,7.20393521635998e-6
60.0,108.25257167054073,0.8,0.0022115195197362253,0.3378811037016304,3.5467136062779843,0.9515342933649477,7.1553033743398945e-6
60.0,116.05028191168671,0.8,0.0017027420666139961,0.3378763093610339,3.54675573590227,0.9515335304675676,2.1097859389840322e-5
65.0,0.3713755120762506,0.8,0.0,0.33786932946913123,3.5468170730351507,0.9515327185806011,-0.0008314751155591438
65.0,1.4971755441767614,0.8,0.0008831875740682242,0.33787120730129244,3.5468005709618335,0.9515327185806011,-0.0008178897134763829
65.0,3.2796094477199516,0.8,0.004226072907298634,0.33791232522558484,3.5464392823827366,0.9515392609440525,-0.0007397545706215424
65.0,5.566596934084805,0.8,0.009890922887692376,0.33810485000134277,3.54474887712153,0.9515698726989342,-0.0005191946258024771
65.0,8.289928060180161,0.8,0.01642488746685245,0.3385188120560088,3.54112112531149,0.9516355747481888,-0.00017517095550783067
65.0,11.406269766435727,0.8,0.02102807860173473,0.33893388782721084,3.5374930648264615,0.951701291462548,0.00010786341165260893
65.0,14.884584669074052,0.8,0.02202978582449744,0.3390377326693942,3.536586862341049,0.951717707338173,0.00019944252593795397
65.0,18.70109260378885,0.8,0.02060763000628993,0.33889174071354267,3.5378610301658036,0.9516946259249376,0.00017682525131608174
65.0,22.836754230877155,0.8,0.018517333921357196,0.3386948404208538,3.539581357163327,0.9516634641623943,0.00013542969971247487
65.0,27.275842503994657,0.8,0.016479215290808792,0.33852311580581096,3.5410834589491116,0.9516362569695677,0.00010338861696741475
65.0,32.00505900686991,0.8,0.014603326890493169,0.3383827388901094,3.542312560733964,0.951613995714496,8.054648760200678e-5
65.0,37.01295223591009,0.8,0.012878709669059296,0.3382686327149726,3.5433124415607056,0.951595886833564,6.371296238381064e-5
65.0,42.289516044382495,0.8,0.011295169098793325,0.3381764733907221,3.5441205314226703,0.9515812519899116,5.0866122241899346e-5
65.0,47.82590185828014,0.8,0.009848831266017705,0.33810284969364146,3.544766429703869,0.9515695548269618,4.083162556316467e-5
65.0,53.6142060530465,0.8,0.008537197350377996,0.3380447921200311,3.545275977627417,0.9515603271603115,3.2875639649887487e-5
65.0,59.64730884488007,0.8,0.00735689961753422,0.3379996290083301,3.5456724846213827,0.951553146734083,2.6505868931891997e-5
65.0,65.91874958842811,0.8,0.006303085258094067,0.33796497373746764,3.5459768149357274,0.9515476356276994,2.137411726952365e-5
65.0,72.42262847991273,0.8,0.00536944354922336,0.3379387376509958,3.5462072550443824,0.9515434626387815,1.722409853233131e-5
65.0,79.15352784330068,0.8,0.004548473666014862,0.3379191356358141,3.5463794507435233,0.9515403444088765,1.3861314584318053e-5
65.0,86.10644822334854,0.8,0.0038318267227784456,0.33790467733577034,3.546506474602017,0.9515380441926647,1.1134734972095827e-5
65.0,93.27675586560949,0.8,0.0032106409905094126,0.3378941456407472,3.5465990084136725,0.9515363685477357,8.927832708849338e-6
65.0,100.6601390856064,0.8,0.00267562025882167,0.3378865640253248,3.5466656259631444,0.9515351622100863,7.219901612565138e-6
65.0,108.25257167054073,0.8,0.0022114879713449474,0.3378811033657024,3.5467136092298603,0.9515342933114941,7.267807419353289e-6
65.0,116.05028191168671,0.8,0.0016939443246451716,0.33787623741981965,3.5467563680856995,0.9515335190197872,2.0988255949205836e-5
70.0,0.3713755120762506,0.8,0.0,0.33786932946913123,3.5468170730351507,0.9515326952913843,-0.0007880280850232069
70.0,1.4971755441767614,0.8,0.0008480732209345006,0.3378710609494915,3.546801857069854,0.9515326952913843,-0.0007801217370461799
70.0,3.2796094477199516,0.8,0.004027269907002566,0.33790837515227007,3.5464739862179337,0.951538632508704,-0.0007092510954754161
70.0,5.566596934084805,0.8,0.009460089898883809,0.33808477887573934,3.5449250100659273,0.9515666829940589,-0.000512189164651744
70.0,8.289928060180161,0.8,0.015843334194761624,0.3384736328822897,3.541516594263152,0.9516284119872427,-0.00019543673917823411
70.0,11.406269766435727,0.8,0.02057991234616225,0.33888899211953416,3.537885030141318,0.9516941911787025,8.38910995371478e-5
70.0,14.884584669074052,0.8,0.021877782376833084,0.3390216637724221,3.5367270490649423,0.9517151678159195,0.00018963427098981356
70.0,18.70109260378885,0.8,0.02062581081265141,0.3388935456044343,3.5378452705742984,0.9516949114014063,0.0001757568326421932
70.0,22.836754230877155,0.8,0.018565295332938166,0.3386991223902679,3.539543922792255,0.9516641422216349,0.000136086398750912
70.0,27.275842503994657,0.8,0.01651548032636694,0.33852599656541177,3.541058247146933,0.9516367136117797,0.00010388965993683996
70.0,32.00505900686991,0.8,0.014627715130692722,0.3383844551948173,3.542297526699026,0.9516142680017529,8.08222063312769e-5
70.0,37.01295223591009,0.8,0.012895635980319007,0.3382696830199458,3.543303234761544,0.9515960535751216,6.38691744212494e-5
70.0,42.289516044382495,0.8,0.01130740084133741,0.3381771389829295,3.544114693566491,0.9515813577143019,5.096086041671555e-5
70.0,47.82590185828014,0.8,0.009857924413756223,0.3381032811022035,3.5447626441004734,0.9515696233830796,4.0892225588073924e-5
70.0,53.6142060530465,0.8,0.008544087355517168,0.33804507545314416,3.5452734904754957,0.9515603722009961,3.2915936458266515e-5
70.0,59.64730884488007,0.8,0.007362189169650366,0.33799981644537525,3.545670838795848,0.9515531765384503,2.6533454130373e-5
70.0,65.91874958842811,0.8,0.006307183223331851,0.33796509814507547,3.5459757223136275,0.9515476554138382,2.1393424898796808e-5
70.0,72.42262847991273,0.8,0.005372638241247148,0.33793882026826366,3.546206529330314,0.9515434757805195,1.723784689513508e-5
70.0,79.15352784330068,0.8,0.004550974527540818,0.337919190420271,3.546378969454872,0.9515403531243307,1.3871237444540441e-5
70.0,86.10644822334854,0.8,0.0038337893738162308,0.3379047135552565,3.5465061563801363,0.9515380499551835,1.1142006164632789e-5
70.0,93.27675586560949,0.8,0.003212180710314901,0.33789416944854955,3.5465987992261225,0.9515363723357938,8.933953226986091e-6
70.0,100.6601390856064,0.8,0.0026767696943337032,0.3378865788363058,3.546665495820071,0.9515351645667669,7.236608652583243e-6
70.0,108.25257167054073,0.8,0.002211395049853367,0.3378811023763002,3.5467136179239698,0.951534293154058,7.377708684686013e-6
70.0,116.05028191168671,0.8,0.0016852862146266403,0.33787616698425327,3.5467569870385236,0.9515335078115911,2.088039531678021e-5
75.0,0.3713755120762506,0.8,0.0,0.33786932946913123,3.5468170730351507,0.9515326693631316,-0.0007534334796833519
75.0,1.4971755441767614,0.8,0.0008071848869097926,0.33787089801387127,3.546803288914293,0.9515326693631316,-0.0007442270621318414
75.0,3.2796094477199516,0.8,0.003852115753285559,0.3379050526521661,3.546503177101845,0.9515381039054273,-0.0006817869217455197
75.0,5.566596934084805,0.8,0.00907190175547572,0.33806745987789355,3.5450770097333857,0.9515639303514211,-0.0005042306364796189
75.0,8.289928060180161,0.8,0.015306462286481765,0.338433370628584,3.5418691182316806,0.9516220271396918,-0.00021181464077066892
75.0,11.406269766435727,0.8,0.0201410362778496,0.33884596452160654,3.5382607893568374,0.9516873845608715,6.172291834136701e-5
75.0,14.884584669074052,0.8,0.021708723368265077,0.33900392257221207,3.5368818415387038,0.95171236372211,0.00017933101212683767
75.0,18.70109260378885,0.8,0.020632506535637606,0.33889421072024234,3.5378394630918013,0.951695016600851,0.0001742201561457435
75.0,22.836754230877155,0.8,0.01861073035086879,0.338703189022522,3.5395083718997844,0.951664786165795,0.0001366393841093938
75.0,27.275842503994657,0.8,0.0165518081079448,0.3385288886590546,3.541032936610132,0.9516371720427376,0.00010438693827126144
75.0,32.00505900686991,0.8,0.014652333405872282,0.338386190592887,3.5422823255797913,0.9516145433152967,8.110190762096181e-5
75.0,37.01295223591009,0.8,0.012912683681041745,0.33827074225179565,3.5432939497723708,0.9515962217328137,6.40272946169418e-5
75.0,42.289516044382495,0.8,0.011319691905190932,0.3381778085287939,3.5441088210577285,0.951581464066279,5.105637807751861e-5
75.0,47.82590185828014,0.8,0.009867048785272281,0.33810371439231546,3.544758841996834,0.9515696922380218,4.0953169873070294e-5
75.0,53.6142060530465,0.8,0.008550995052505504,0.3380453597432492,3.545270994927368,0.9515604173937349,3.2956399582317884e-5
75.0,59.64730884488007,0.8,0.007367489323032341,0.3380000043932053,3.545669188487216,0.9515532064240039,2.6561125549129373e-5
75.0,65.91874958842811,0.8,0.006311287819060717,0.33796522283502956,3.545974627212653,0.9515476752448676,2.1412779771168287e-5
75.0,72.42262847991273,0.8,0.005375837222571281,0.33793890304569657,3.5462058022097316,0.951543488947728,1.7251622349512275e-5
75.0,79.15352784330068,0.8,0.004553478238658759,0.33791924529731715,3.5463784873529813,0.951540361854512,1.3881176835539577e-5
75.0,86.10644822334854,0.8,0.0038357539306695144,0.3379047498284872,3.5465058376861345,0.9515380557262518,1.1149295358947597e-5
75.0,93.27675586560949,0.8,0.0032137211644511503,0.33789419327912934,3.546598589838474,0.9515363761274751,8.940189345807426e-6
75.0,100.6601390856064,0.8,0.002677911560936099,0.3378865935560568,3.5466653664786416,0.951535166908931,7.254021603486649e-6
75.0,108.25257167054073,0.8,0.002211242892571253,0.33788110075626143,3.546713632159628,0.9515342928962738,7.485070384838366e-6
75.0,116.05028191168671,0.8,0.0016767650124747888,0.3378760980148797,3.5467575931074427,0.9515334968367012,2.0774243442112095e-5
80.0,0.3713755120762506,0.8,0.0,0.33786932946913123,3.5468170730351507,0.9515326501175783,-0.0007203735868600347
80.0,1.4971755441767614,0.8,0.0007754422261284715,0.33787077707307517,3.5468043517178707,0.9515326501175783,-0.0007132264091547214
80.0,3.2796094477199516,0.8,0.0036932308174935724,0.33790216653467825,3.5465285345019577,0.951537644721289,-0.0006565860298911374
80.0,5.566596934084805,0.8,0.008720232703601607,0.3380523965820197,3.545209225750051,0.951561535994365,-0.0004957334856955598
80.0,8.289928060180161,0.8,0.014809442984817527,0.338397334347105,3.5421847164542846,0.9516163111569632,-0.00022502385879707987
80.0,11.406269766435727,0.8,0.019713647904524227,0.338804954702329,3.538619021736051,0.9516808955201927,4.135378371543652e-5
80.0,14.884584669074052,0.8,0.0215256390609942,0.3389848647999397,3.537048140321791,0.9517093512078264,0.00016871875859933994
80.0,18.70109260378885,0.8,0.02062789573106362,0.3388937526854619,3.537843462436294,0.9516949441548583,0.0001722381930477468
80.0,22.836754230877155,0.8,0.018653242053561524,0.3387070030079638,3.539475030494386,0.9516653900896335,0.00013707538954204067
80.0,27.275842503994657,0.8,0.016588075674876156,0.3385317822983772,3.5410076130059047,0.9516376307108181,0.00010487640333014525
80.0,32.00505900686991,0.8,0.01467716965998809,0.3383879443141157,3.5422669641281597,0.9516148215328466,8.13851987633285e-5
80.0,37.01295223591009,0.8,0.012929854425343444,0.33827181054339767,3.5432845854299972,0.9515963913277086,6.418734793811609e-5
80.0,42.289516044382495,0.8,0.011332043366017277,0.33817848209753953,3.544102913289667,0.951581571056831,5.1152693702505304e-5
80.0,47.82590185828014,0.8,0.00987620478483232,0.3381041495873172,3.5447550231882787,0.9515697613954948,4.1014464487254544e-5
80.0,53.6142060530465,0.8,0.008557920598542476,0.33804564499858875,3.5452684909107206,0.9515604627398373,3.2997031051884564e-5
80.0,59.64730884488007,0.8,0.007372800145115633,0.3380001928550259,3.5456675336673604,0.9515532363912537,2.6588883944356212e-5
80.0,65.91874958842811,0.8,0.006315399076713543,0.3379653478086788,3.545973529620959,0.9515476951210019,2.143218219412546e-5
80.0,72.42262847991273,0.8,0.005379040508815781,0.3379389859838971,3.5462050736773354,0.9515435021405031,1.7265425036327997e-5
80.0,79.15352784330068,0.8,0.00455598480720565,0.33791930026722744,3.5463780044354363,0.9515403705994637,1.3891132909016336e-5
80.0,86.10644822334854,0.8,0.003837720391655299,0.33790478615548536,3.5465055185198064,0.9515380615058732,1.1156603576090163e-5
80.0,93.27675586560949,0.8,0.0032152622824556847,0.33789421713141204,3.546598380260161,0.9515363799226094,8.94654553498242e-6
80.0,100.6601390856064,0.8,0.0026790454846012473,0.33788660817962834,3.546665237982349,0.9515351692357912,7.272106942579626e-6
80.0,108.25257167054073,0.8,0.0022110335741620224,0.33788109852780274,3.5467136517416145,0.9515342925416762,7.589954124753717e-6
80.0,116.05028191168671,0.8,0.0016683780549529282,0.33787603047345394,3.5467581866285123,0.9515334860890318,2.066976703680723e-5
85.0,0.3713755120762506,0.8,0.0,0.33786932946913123,3.5468170730351507,0.9515326318749899,-0.0006916610356469732
85.0,1.4971755441767614,0.8,0.0007441047841379911,0.33787066243508257,3.5468053591344177,0.9515326318749899,-0.0006846050970072071
85.0,3.2796094477199516,0.8,0.003550009661211661,0.3378996691118766,3.5465504772056167,0.9515372473724931,-0.0006335486480748998
85.0,5.566596934084805,0.8,0.008399733418723685,0.3380391870554356,3.545325180860121,0.9515594361230203,-0.0004869530772939612
85.0,8.289928060180161,0.8,0.014348045557644937,0.33836494554953717,3.542468431708968,0.9516111726837979,-0.0002356454823100762
85.0,11.406269766435727,0.8,0.01929910709032028,0.3387660180834992,3.5389592294060845,0.9516747330619937,2.2724683339703234e-5
85.0,14.884584669074052,0.8,0.021331247744701073,0.3389648067495072,3.5372231890289734,0.9517061802086486,0.00015795552582087424
85.0,18.70109260378885,0.8,0.020612324205400483,0.33889220657547353,3.53785696242709,0.951694699609806,0.0001698412960706719
85.0,22.836754230877155,0.8,0.018692483392469695,0.3387105313138796,3.5394441871756612,0.9516659487654893,0.00013738351616705559
85.0,27.275842503994657,0.8,0.01662415257265749,0.33853466700931106,3.5409823679959946,0.951638087955817,0.00010535380939273864
85.0,32.00505900686991,0.8,0.014702207884544847,0.3383897153034447,3.542251451590899,0.9516151024869353,8.167157243743617e-5
85.0,37.01295223591009,0.8,0.012947149349671559,0.3382728879961195,3.5432751408474754,0.9515965623758706,6.434934554953032e-5
85.0,42.289516044382495,0.8,0.011344456292819036,0.3381791597583352,3.544096969656085,0.9515816786969374,5.1249825485655265e-5
85.0,47.82590185828014,0.8,0.009885392827485791,0.3381045867111471,3.544751187464893,0.9515698308593006,4.107611568482383e-5
85.0,53.6142060530465,0.8,0.008564864154427802,0.3380459312275799,3.545265978351718,0.9515605082406405,3.3037832953297654e-5
85.0,59.64730884488007,0.8,0.007378121704427052,0.33800038183408987,3.545665874307731,0.9515532664407162,2.6616730085571304e-5
85.0,65.91874958842811,0.8,0.0063195170280856165,0.3379654730673864,3.5459724295265813,0.9515477150424578,2.145163248261639e-5
85.0,72.42262847991273,0.8,0.00538224811573218,0.33793906908347277,3.546204343727795,0.9515435153589409,1.727925509946715e-5
85.0,79.15352784330068,0.8,0.004558494241004862,0.33791935533027695,3.546377520699815,0.9515403793592296,1.3901105827152093e-5
85.0,86.10644822334854,0.8,0.0038396887544573707,0.3379048225362623,3.546505198881055,0.9515380672940494,1.116393185878195e-5
85.0,93.27675586560949,0.8,0.0032168039917467544,0.3378942410042884,3.546598170500933,0.9515363837210196,8.953025876401455e-6
85.0,100.6601390856064,0.8,0.0026801711159716,0.33788662270238184,3.546665110371946,0.9515351715466093,7.290832322048857e-6
85.0,108.25257167054073,0.8,0.0022107691084477746,0.33788109571253305,3.546713676480047,0.951534292093704,7.692419943339246e-6
85.0,116.05028191168671,0.8,0.0016601227381912464,0.3378759643228994,3.5467587679275274,0.9515334755626836,2.056693355463324e-5
90.0,0.3713755120762506,0.8,0.0,0.33786932946913123,3.5468170730351507,0.9515326166815467,-0.0006650415806380039
90.0,1.4971755441767614,0.8,0.0007169605540154879,0.33787056695823936,3.5468061981670367,0.9515326166815467,-0.0006589297856093524
90.0,3.2796094477199516,0.8,0.0034192208962898142,0.3378974747554152,3.546569757410615,0.951536898237749,-0.0006123053198495044
90.0,5.566596934084805,0.8,0.008106268453141696,0.3380275255401802,3.5454275553051833,0.9515575821963564,-0.0004780751790550042
90.0,8.289928060180161,0.8,0.013918556771710895,0.33833571790243727,3.5427245058506847,0.9516065348768211,-0.0002441471432463871
90.0,11.406269766435727,0.8,0.018898170034064854,0.3387291465214191,3.5392814703037825,0.95166889612415,5.744230752036117e-6
90.0,14.884584669074052,0.8,0.02112794792317455,0.3389440241794871,3.53740458391642,0.9517028942710045,0.00014717239053592125
90.0,18.70109260378885,0.8,0.020586263223506988,0.33888962157116087,3.5378795339043507,0.9516942907399493,0.00016706477937251664
90.0,22.836754230877155,0.8,0.01872816023098581,0.33871374556093364,3.539416089853033,0.9516664577027252,0.0001375553129671303
90.0,27.275842503994657,0.8,0.016659903709885456,0.33853753185553076,3.540957297280773,0.9516385420443741,0.00010581482216327487
90.0,32.00505900686991,0.8,0.014727428143957501,0.33839150222023423,3.5422357997158582,0.9516153859647972,8.196040875905198e-5
90.0,37.01295223591009,0.8,0.012964568976717465,0.3382739746736155,3.543265615468462,0.9515967348873775,6.451328229193365e-5
90.0,42.289516044382495,0.8,0.011356931733078427,0.33817984157948205,3.544090989558392,0.9515817869974389,5.1347790978439886e-5
90.0,47.82590185828014,0.8,0.009894613338333772,0.3381050257883107,3.5447473346117784,0.9515699006333308,4.113812988730814e-5
90.0,53.6142060530465,0.8,0.00857182588465582,0.33804621843881816,3.5452634571749515,0.9515605538975103,3.307880743097513e-5
90.0,59.64730884488007,0.8,0.007383454070619476,0.3380005713336987,3.54566421037936,0.9515532965729165,2.6644664758457283e-5
90.0,65.91874958842811,0.8,0.006323641705345829,0.3379655986125297,3.5459713269174284,0.9515477350094541,2.1471130953720773e-5
90.0,72.42262847991273,0.8,0.00538546005920379,0.33793915234503574,3.5462036123557366,0.9515435286031393,1.7293112684590993e-5
90.0,79.15352784330068,0.8,0.004561006547861686,0.33791941048674096,3.546377036143705,0.9515403881338537,1.3911095759944204e-5
90.0,86.10644822334854,0.8,0.0038416590161159518,0.33790485897081735,3.5465048787698867,0.9515380730907806,1.1171281271948885e-5
90.0,93.27675586560949,0.8,0.00321834621789944,0.3378942648966182,3.5465979605708102,0.9515363875225246,8.959634078209433e-6
90.0,100.6601390856064,0.8,0.0026812881293374093,0.33788663711997785,3.546664983685567,0.9515351738406949,7.310166529883588e-6
90.0,108.25257167054073,0.8,0.0022104514501623852,0.33788109233146724,3.5467137061902654,0.9515342915557011,7.792526353256336e-6
90.0,116.05028191168671,0.8,0.0016519965162429793,0.3378758995272682,3.5467593373203687,0.9515334652519365,2.0465711174821877e-5
95.0,0.3713755120762506,0.8,0.0,0.33786932946913123,3.5468170730351507,0.9515326028996998,-0.0006410594280074732
95.0,1.4971755441767614,0.8,0.0006914171357154724,0.33787048035202927,3.5468069592466285,0.9515326028996998,-0.0006353080717790505
95.0,3.2796094477199516,0.8,0.003299683305248542,0.3378955412082069,3.5465867462959095,0.9515365905954791,-0.0005926945007750817
95.0,5.566596934084805,0.8,0.007836317561678774,0.3380171645809366,3.5455185186856784,0.9515559349218247,-0.0004692196386333336
95.0,8.289928060180161,0.8,0.013517735841506895,0.33830924246057936,3.5429565074824327,0.9516023330906341,-0.00025090601559032424
95.0,11.406269766435727,0.8,0.018511162327103363,0.3386942902286423,3.539586167195721,0.9516633770370013,-9.696364021039017e-6
95.0,14.884584669074052,0.8,0.02091782884073107,0.33892275368434505,3.5375902619998327,0.951699530767492,0.0001364757031373287
95.0,18.70109260378885,0.8,0.020550273287694813,0.3388860570856392,3.537910658515931,0.95169372693536,0.0001639468782567377
95.0,22.836754230877155,0.8,0.018760031956297107,0.33871662217647,3.5393909444148415,0.9516669131718438,0.00013758474398493093
95.0,27.275842503994657,0.8,0.016695192064093933,0.33854036565363915,3.540932498715874,0.9516389912040869,0.00010625512011603888
95.0,32.00505900686991,0.8,0.014752806702356432,0.33839330344472096,3.542220022695237,0.9516156717093959,8.225098067615733e-5
95.0,37.01295223591009,0.8,0.012982113126994528,0.33827507059604717,3.5432560091178886,0.9515969088654012,6.467913439980321e-5
95.0,42.289516044382495,0.8,0.011369470696108093,0.33818052762749945,3.544084972413631,0.9515818959688934,5.144660669618162e-5
95.0,47.82590185828014,0.8,0.009903866751462952,0.3381054668438325,3.5447434644094886,0.9515699707215596,4.120051366047761e-5
